ID,V8,V9,V10,Q1,Q2_1,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q12_1_Group,Q12_2_Group,Q12_3_Group,Q12_4_Group,Q12_5_Group,Q12_6_Group,Q12_7_Group,Q12_8_Group,Q12_9_Group,Q12_10_Group,Q12_11_Group,Q12_12_Group,Q12_13_Group,Q12_14_Group,Q12_15_Group,Q12_23_Group,Q12_16_Group,Q12_17_Group,Q12_18_Group,Q12_19_Group,Q12_20_Group,Q12_21_Group,Q12_22_Group
1620325,2011-05-17 08:19:02,2011-05-17 08:39:03,1,1,100,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
996144,2011-05-17 08:37:00,2011-05-17 08:47:52,1,1,100,1,1,1,1,1,1,1,1,0,1,1,0,1,2,1,1,2,1,2,0,0,1,1,0,0,0,0,0,1,0,1
1003818,2011-05-17 08:32:20,2011-05-17 08:48:12,1,1,100,NA,NA,1,1,1,1,NA,NA,1,2,0,0,2,1,2,2,0,2,1,0,0,2,0,0,1,1,0,0,1,1,2
1235725,2011-05-17 08:51:12,2011-05-17 09:03:06,1,1,100,1,1,1,NA,1,1,1,1,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,0
1250133,2011-05-17 08:55:46,2011-05-17 09:04:21,1,1,100,1,1,1,1,1,1,1,1,0,2,1,0,0,2,2,0,0,2,0,1,0,1,0,0,0,1,1,2,2,1,2
1263037,2011-05-17 09:14:49,2011-05-17 09:26:49,1,1,100,1,1,1,1,1,1,1,1,1,2,0,1,1,2,1,2,1,2,2,1,2,2,0,2,2,1,0,0,2,0,2
1261797,2011-05-17 09:18:38,2011-05-17 09:28:08,1,1,100,1,1,1,1,1,1,1,1,0,2,0,0,1,1,1,1,0,2,0,1,0,2,0,2,1,0,0,1,1,0,1
1264376,2011-05-17 09:40:42,2011-05-17 09:51:40,1,1,95,1,1,1,NA,1,1,NA,NA,0,2,0,1,2,2,2,2,1,2,0,0,1,0,1,0,0,0,0,1,2,1,2
1603028,2011-05-17 10:04:29,2011-05-17 10:13:25,1,1,100,NA,NA,NA,1,NA,NA,NA,NA,0,1,0,1,1,2,1,2,0,0,0,1,0,0,1,2,2,0,0,0,1,0,1
397950,2011-05-17 10:24:25,2011-05-17 10:36:28,1,1,94,1,1,1,NA,1,1,NA,1,1,1,0,0,1,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1231695,2011-05-17 10:38:33,2011-05-17 10:48:00,1,1,100,1,1,NA,NA,NA,NA,1,1,2,2,0,1,2,2,2,2,2,2,2,1,0,2,1,1,0,0,2,1,2,2,2
1256115,2011-05-17 10:43:25,2011-05-17 10:55:07,1,1,100,NA,1,1,1,NA,1,NA,NA,0,2,0,0,1,2,2,1,2,0,1,1,1,2,0,1,0,1,2,1,2,0,2
501333,2011-05-17 10:52:30,2011-05-17 11:00:38,1,1,50,1,1,NA,NA,NA,NA,NA,NA,0,1,1,0,1,2,1,1,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0
1182819,2011-05-17 10:56:28,2011-05-17 11:07:37,1,1,29,1,1,NA,1,NA,1,1,1,1,1,2,1,1,2,2,1,1,0,0,0,1,0,1,0,0,2,1,1,1,1,1
98116,2011-05-17 10:48:06,2011-05-17 11:17:43,1,1,100,1,1,1,1,NA,1,NA,NA,1,2,0,0,1,0,0,0,1,1,0,0,0,1,0,1,2,0,0,0,2,1,2
1090257,2011-05-17 11:12:56,2011-05-17 11:23:08,1,1,100,1,1,NA,NA,NA,1,1,NA,2,2,0,1,1,2,1,2,2,0,0,1,0,1,1,0,0,0,0,0,1,0,1
1591361,2011-05-17 11:19:00,2011-05-17 11:28:37,1,1,50,NA,NA,NA,NA,NA,1,1,NA,2,0,2,0,1,2,1,1,1,0,0,1,2,2,1,1,1,2,2,1,0,1,0
170907,2011-05-17 11:09:03,2011-05-17 11:34:07,1,1,90,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
341651,2011-05-17 11:26:46,2011-05-17 11:47:51,1,1,95,1,1,1,NA,NA,1,NA,NA,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,0,2,1,2,2,2,2
40046,2011-05-17 11:38:33,2011-05-17 11:54:58,1,1,82,1,1,NA,NA,NA,NA,1,1,2,2,2,NA,2,2,2,2,2,1,2,2,2,2,2,2,0,2,NA,NA,2,NA,2
1232754,2011-05-17 12:15:41,2011-05-17 12:27:13,1,1,100,1,1,1,NA,1,1,1,NA,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,0,2
66998,2011-05-17 12:12:46,2011-05-17 12:28:49,1,1,81,1,1,1,NA,NA,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
328343,2011-05-17 12:17:51,2011-05-17 12:29:38,1,1,93,1,1,1,NA,NA,NA,NA,NA,2,1,0,0,2,2,2,1,2,1,1,1,1,1,1,2,1,1,0,0,0,1,1
152834,2011-05-17 12:20:11,2011-05-17 12:30:07,1,1,60,1,1,1,NA,NA,NA,NA,NA,2,2,2,1,0,2,1,2,1,1,1,0,0,1,1,0,2,0,0,1,1,2,2
1162563,2011-05-17 12:46:33,2011-05-17 12:54:29,1,1,100,1,1,1,1,NA,1,NA,NA,1,0,0,1,1,2,1,0,0,1,2,2,2,2,0,0,2,2,0,0,0,0,0
NA,2011-05-17 12:56:13,2011-05-17 12:57:54,1,1,28,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2011-05-17 12:58:01,2011-05-17 12:59:23,1,1,19,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2011-05-17 12:59:26,2011-05-17 13:00:58,1,1,30,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276726,2011-05-17 12:47:32,2011-05-17 13:05:38,1,1,100,1,1,1,1,1,1,NA,NA,2,0,0,1,2,2,2,2,2,1,1,0,0,1,0,2,2,2,2,1,1,2,1
1233031,2011-05-17 12:50:31,2011-05-17 13:08:28,1,1,100,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0
1585007,2011-05-16 21:51:15,2011-05-17 13:21:27,1,1,100,NA,1,NA,NA,1,1,NA,NA,2,1,0,0,2,2,0,1,2,1,0,0,1,1,1,1,1,0,0,0,0,1,1
168049,2011-05-17 12:23:18,2011-05-17 13:27:38,1,1,100,1,1,1,1,1,1,1,1,1,1,0,0,2,2,2,2,2,0,2,1,0,2,2,2,0,0,0,0,1,1,1
1279128,2011-05-17 13:15:19,2011-05-17 13:38:56,1,1,70,1,1,1,1,1,1,1,1,0,0,0,0,1,2,1,1,2,1,0,1,1,1,1,0,1,2,0,1,1,0,1
1263664,2011-05-17 14:05:34,2011-05-17 14:32:35,1,1,100,1,NA,NA,NA,1,1,1,1,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA
1269822,2011-05-17 14:06:55,2011-05-17 14:39:01,1,1,100,NA,1,1,NA,NA,NA,NA,NA,2,2,1,0,2,2,2,2,2,1,2,1,1,2,0,2,1,2,0,0,2,2,2
232385,2011-05-17 14:29:34,2011-05-17 14:52:11,1,1,100,NA,1,1,1,1,1,NA,NA,0,2,1,1,0,2,1,2,0,0,0,0,1,0,0,1,2,0,1,0,2,1,2
1260363,2011-05-17 14:51:34,2011-05-17 15:01:30,1,1,95,NA,1,NA,NA,NA,1,1,1,2,2,0,0,2,1,1,1,2,0,0,0,0,1,0,1,1,1,0,1,0,1,1
1269540,2011-05-17 14:53:50,2011-05-17 15:05:45,1,1,100,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA
1012643,2011-05-17 12:14:11,2011-05-17 15:10:45,1,1,100,1,1,1,1,1,NA,1,NA,0,NA,0,1,NA,2,0,NA,NA,NA,NA,1,NA,NA,0,0,1,1,1,1,NA,0,NA
529970,2011-05-17 15:05:12,2011-05-17 15:14:32,1,1,100,NA,1,1,NA,1,NA,NA,NA,0,1,0,0,1,2,2,2,1,1,1,0,0,2,0,1,1,0,0,0,0,1,1
1261853,2011-05-17 15:13:23,2011-05-17 15:22:15,1,1,92,NA,NA,NA,NA,NA,1,NA,NA,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,2,2
1243394,2011-05-17 15:15:18,2011-05-17 15:24:48,1,1,82,1,NA,NA,NA,NA,NA,1,NA,0,2,2,0,0,2,0,2,2,2,2,2,2,2,1,2,2,2,2,2,1,0,1
653737,2011-05-17 15:12:21,2011-05-17 15:25:55,1,1,100,1,1,1,NA,1,NA,NA,NA,0,2,1,1,2,1,2,2,1,0,2,2,1,1,1,2,0,1,1,1,2,0,2
1238914,2011-05-17 15:24:34,2011-05-17 15:37:23,1,1,91,1,1,1,NA,1,1,NA,NA,1,1,1,1,2,2,NA,NA,1,NA,NA,NA,2,NA,1,NA,0,2,NA,NA,NA,0,NA
849706,2011-05-17 15:54:08,2011-05-17 16:05:17,1,1,100,1,1,1,NA,1,NA,NA,NA,2,0,1,0,1,2,2,2,2,1,1,1,2,1,2,2,2,1,1,1,0,2,1
1282708,2011-05-17 15:39:38,2011-05-17 16:10:26,1,1,75,1,1,NA,1,NA,1,1,NA,2,2,1,2,2,2,1,2,1,2,1,0,2,2,1,0,1,1,1,1,2,1,2
776875,2011-05-17 16:26:28,2011-05-17 16:36:05,1,1,29,NA,1,1,1,NA,1,NA,NA,2,0,0,0,2,2,1,1,1,1,0,0,1,2,0,0,2,2,0,1,1,1,1
534202,2011-05-17 16:39:18,2011-05-17 16:46:23,1,1,100,1,1,NA,1,NA,NA,NA,NA,2,0,0,0,2,2,1,2,0,2,0,0,1,2,0,2,1,0,1,1,1,1,0
1238731,2011-05-17 16:53:30,2011-05-17 17:06:02,1,1,98,NA,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,0,2,1,2,0,0,1,1,2,1,2
1594784,2011-05-17 17:08:47,2011-05-17 17:16:33,1,1,97,1,1,NA,NA,1,NA,1,1,2,2,2,0,2,2,2,2,2,2,1,1,1,2,1,2,0,2,2,0,0,1,2
628387,2011-05-17 17:02:37,2011-05-17 17:17:04,1,1,10,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1278076,2011-05-17 17:35:19,2011-05-17 17:42:39,1,1,100,1,1,1,NA,NA,1,1,1,2,1,1,0,2,2,2,1,2,1,2,0,1,2,1,1,1,1,0,0,0,0,1
1276334,2011-05-17 17:24:20,2011-05-17 17:48:03,1,1,100,1,1,1,NA,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,1,2,0,2,0,2,2,1,2,1,2
1220673,2011-05-17 17:47:49,2011-05-17 17:56:15,1,1,33,1,1,NA,NA,NA,NA,NA,1,1,2,1,0,0,2,1,2,0,2,1,1,2,1,1,0,2,2,1,0,1,2,2
1655060,2011-05-17 17:49:02,2011-05-17 18:03:02,1,1,95,1,1,1,NA,1,1,NA,NA,1,0,1,0,2,2,2,1,0,1,0,1,2,1,2,2,1,0,0,0,0,1,1
1279137,2011-05-17 17:59:48,2011-05-17 18:11:03,1,1,80,NA,1,1,NA,NA,1,1,1,2,1,1,0,2,2,1,2,2,0,2,1,1,2,1,1,0,1,1,0,1,0,1
1284089,2011-05-17 18:33:23,2011-05-17 18:45:19,1,1,100,NA,1,1,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2
308523,2011-05-17 18:41:14,2011-05-17 18:52:55,1,1,100,1,1,1,1,NA,NA,NA,NA,1,1,0,0,0,2,2,1,1,1,2,1,1,1,0,1,2,1,0,1,0,1,1
390354,2011-05-17 18:58:28,2011-05-17 19:09:06,1,1,100,NA,1,1,NA,1,NA,NA,NA,2,1,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
1614621,2011-05-17 18:58:02,2011-05-17 19:14:43,1,1,100,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,2,0,0,0,0,2,0
1093042,2011-05-17 19:30:51,2011-05-17 19:49:43,1,1,50,1,1,NA,NA,NA,1,1,NA,1,2,1,0,1,0,0,1,2,0,0,1,1,2,0,1,1,1,1,2,2,0,2
606016,2011-05-17 18:15:07,2011-05-17 19:53:30,1,1,91,1,1,1,1,1,1,NA,NA,0,NA,NA,0,NA,NA,NA,1,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
993019,2011-05-17 19:45:04,2011-05-17 19:53:38,1,1,100,1,1,1,NA,NA,1,NA,NA,2,2,0,0,1,2,1,1,2,1,0,1,0,2,1,2,2,0,0,1,2,0,1
804397,2011-05-17 19:55:01,2011-05-17 20:06:43,1,1,100,1,1,1,1,1,1,1,1,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0
1248284,2011-05-17 20:04:52,2011-05-17 20:13:30,1,1,100,1,1,1,NA,1,1,1,1,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,0,2
39156,2011-05-17 20:00:11,2011-05-17 20:21:25,1,1,100,1,1,NA,NA,1,NA,NA,NA,1,1,0,0,2,2,2,2,1,1,1,0,0,2,0,0,2,1,0,0,1,1,1
1114652,2011-05-17 20:19:19,2011-05-17 20:30:31,1,1,100,1,1,1,NA,NA,NA,NA,NA,2,1,0,0,1,2,2,2,2,2,1,1,1,2,0,0,2,0,1,1,2,1,1
1237850,2011-05-17 20:34:50,2011-05-17 20:44:36,1,1,95,1,1,1,NA,NA,NA,1,NA,1,2,0,1,2,2,2,0,0,2,1,1,1,2,0,0,2,1,1,1,1,2,2
1610592,2011-05-17 14:34:20,2011-05-17 20:45:08,1,1,100,NA,NA,1,1,NA,1,NA,1,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0,0,NA,1,0,1,1,1,NA
91843,2011-05-17 20:37:11,2011-05-17 20:48:36,1,1,95,1,1,1,NA,1,NA,NA,NA,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,2,2,2,2,1,2
541382,2011-05-17 21:01:47,2011-05-17 21:15:37,1,1,75,1,1,NA,NA,NA,1,1,1,2,1,0,0,1,2,1,2,1,1,0,0,0,2,1,0,0,1,0,0,1,0,0
627761,2011-05-17 21:09:42,2011-05-17 21:18:14,1,1,100,1,1,1,NA,1,1,NA,NA,1,1,0,0,1,2,1,1,1,0,1,0,0,1,0,1,2,0,0,0,0,0,0
1264029,2011-05-17 21:08:40,2011-05-17 21:22:34,1,1,93,1,1,1,NA,NA,NA,1,NA,0,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,1,2,NA,1,0,NA,NA,NA,NA,0,NA
1297098,2011-05-17 21:13:23,2011-05-17 21:27:25,1,1,90,1,NA,NA,NA,NA,NA,1,NA,1,2,0,0,1,1,1,1,1,2,1,1,0,1,0,1,2,1,0,0,2,1,2
1281311,2011-05-17 21:53:20,2011-05-17 22:00:48,1,1,100,1,1,1,NA,NA,NA,NA,NA,2,1,0,0,1,2,1,2,2,2,1,1,1,2,0,2,2,1,1,0,1,1,1
447437,2011-05-17 22:41:17,2011-05-17 22:53:55,1,1,100,1,NA,1,NA,NA,1,NA,NA,NA,0,1,0,2,2,2,2,2,2,2,1,1,2,0,0,0,1,1,0,0,1,2
1647377,2011-05-18 07:12:22,2011-05-18 07:32:52,1,1,100,1,1,1,NA,1,1,1,1,1,1,0,1,1,1,1,0,0,2,1,0,2,1,0,0,0,2,0,1,2,0,1
775203,2011-05-18 07:37:52,2011-05-18 07:45:22,1,1,100,NA,1,1,NA,NA,NA,NA,NA,2,1,1,0,2,2,2,2,2,1,2,1,1,2,0,0,1,1,0,0,0,1,1
1265340,2011-05-18 07:39:54,2011-05-18 07:59:27,1,1,99,1,1,NA,NA,1,1,1,1,0,2,1,0,2,0,1,1,2,1,2,2,2,1,2,2,0,0,2,0,2,2,2
1221885,2011-05-18 08:12:11,2011-05-18 08:23:28,1,1,60,1,1,1,NA,1,NA,1,NA,2,1,1,1,1,2,2,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
1090017,2011-05-18 08:31:49,2011-05-18 08:40:47,1,1,100,1,1,NA,NA,1,1,1,1,0,0,1,1,1,NA,0,NA,1,NA,NA,NA,0,NA,1,1,0,NA,NA,NA,NA,0,NA
794719,2011-05-18 08:31:35,2011-05-18 08:46:55,1,1,100,1,1,1,NA,1,1,1,1,2,1,0,0,2,2,2,2,1,2,0,0,1,2,1,1,0,0,0,0,2,1,1
1281618,2011-05-18 09:11:55,2011-05-18 09:26:43,1,1,100,1,1,NA,NA,1,1,NA,NA,0,1,0,0,2,2,1,1,0,2,0,0,1,1,0,0,1,1,0,0,0,0,1
1116576,2011-05-18 09:29:26,2011-05-18 09:40:32,1,1,95,1,1,1,NA,1,1,NA,NA,1,2,0,0,1,2,1,0,1,0,2,1,2,2,1,2,0,2,1,0,2,0,2
723419,2011-05-18 09:37:49,2011-05-18 09:46:53,1,1,100,1,1,NA,NA,NA,1,1,1,1,1,0,1,2,2,2,1,1,2,1,2,0,2,0,0,0,1,0,1,2,1,1
1253965,2011-05-18 10:09:47,2011-05-18 10:31:33,1,1,100,1,1,NA,NA,1,1,NA,NA,0,1,1,1,0,2,1,0,2,0,1,1,2,1,1,1,0,0,1,1,2,0,2
1035051,2011-05-18 10:13:06,2011-05-18 10:36:46,1,1,95,1,1,1,NA,NA,1,1,NA,0,2,0,1,1,1,2,1,0,2,1,1,0,2,1,0,0,0,1,1,2,1,2
1271508,2011-05-18 10:35:56,2011-05-18 10:44:55,1,1,90,1,NA,1,NA,NA,1,1,NA,1,1,2,0,2,1,1,1,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0
628824,2011-05-18 10:45:07,2011-05-18 11:05:19,1,1,91,NA,1,1,1,NA,NA,NA,NA,2,2,1,0,2,2,2,2,2,1,2,1,1,2,2,2,1,2,1,1,2,0,2
807206,2011-05-18 11:13:46,2011-05-18 11:32:20,1,1,100,1,1,1,NA,NA,1,1,NA,0,0,0,0,1,1,1,2,1,0,2,1,2,2,2,2,0,1,0,1,1,0,0
785672,2011-05-18 11:15:50,2011-05-18 11:34:20,1,1,100,1,1,1,1,1,1,1,1,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,0,0,NA,NA,NA
649023,2011-05-18 11:54:38,2011-05-18 12:20:46,1,1,71,1,1,1,NA,NA,NA,1,NA,1,1,1,0,2,2,2,2,1,1,1,0,1,1,0,0,0,0,1,0,2,0,2
709120,2011-05-18 14:07:03,2011-05-18 14:16:23,1,1,50,1,1,1,NA,1,1,NA,NA,0,1,0,1,1,0,1,0,0,1,1,0,0,2,0,1,2,0,0,1,1,1,1
1275536,2011-05-18 15:02:46,2011-05-18 15:24:42,1,1,92,1,NA,1,NA,1,NA,1,1,1,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,0,1,1,1,2,2,2
1599257,2011-05-18 15:15:14,2011-05-18 15:29:05,1,1,95,1,NA,NA,NA,NA,1,1,1,1,2,1,1,1,2,0,1,1,1,2,2,2,0,1,2,1,2,1,1,2,0,2
1256767,2011-05-18 15:21:50,2011-05-18 15:40:05,1,1,50,1,NA,NA,NA,1,1,1,1,2,0,0,0,1,2,2,2,2,0,1,2,0,2,0,1,2,1,0,0,0,1,1
466562,2011-05-18 16:31:19,2011-05-18 16:44:17,1,1,97,1,1,1,NA,1,1,NA,NA,1,2,1,0,0,2,2,1,2,0,1,0,1,1,1,2,0,1,0,0,2,0,2
1238745,2011-05-18 17:10:47,2011-05-18 17:19:47,1,1,95,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
1275128,2011-05-18 17:07:01,2011-05-18 17:24:10,1,1,100,NA,1,1,NA,NA,1,NA,NA,2,2,1,1,1,2,2,2,2,1,2,2,1,2,1,2,0,1,1,2,1,1,2
1275387,2011-05-18 17:36:18,2011-05-18 17:49:06,1,1,75,1,NA,NA,1,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,0,NA,NA
501039,2011-05-18 19:24:40,2011-05-18 19:32:14,1,1,10,NA,NA,NA,1,NA,NA,NA,NA,2,2,0,0,2,2,2,2,2,2,1,1,1,2,0,1,1,1,1,1,2,1,2
1249321,2011-05-18 20:17:52,2011-05-18 20:29:43,1,1,91,1,1,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1013209,2011-05-18 20:32:27,2011-05-18 20:45:55,1,1,81,1,1,NA,NA,1,1,NA,NA,1,1,2,1,2,1,2,2,2,1,1,0,0,2,0,1,0,0,0,0,0,0,1
655874,2011-05-18 20:34:21,2011-05-18 20:45:58,1,1,100,1,1,1,1,1,NA,NA,NA,2,1,0,NA,NA,NA,2,2,NA,NA,NA,NA,0,2,1,0,NA,NA,NA,1,0,NA,NA
1241139,2011-05-18 20:41:38,2011-05-18 20:55:10,1,1,100,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
56270,2011-05-18 21:05:48,2011-05-18 21:17:02,1,1,50,1,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
1032959,2011-05-18 22:02:52,2011-05-18 22:15:54,1,1,100,1,1,NA,NA,1,1,1,NA,2,2,0,2,2,2,2,2,1,1,1,1,0,1,1,0,1,1,2,1,2,1,2
782726,2011-05-19 09:40:22,2011-05-19 09:51:03,1,1,91,1,1,NA,NA,1,NA,1,NA,2,2,2,1,2,2,2,1,1,1,0,0,1,2,1,0,1,0,0,1,1,0,1
1490477,2011-05-19 09:43:31,2011-05-19 09:56:46,1,1,100,1,1,1,NA,NA,1,NA,1,2,1,0,0,1,2,1,2,2,2,2,1,2,2,2,0,1,2,0,0,0,1,1
NA,2011-05-12 08:21:31,2011-05-12 10:02:18,0,1,30,1,1,NA,NA,NA,NA,NA,NA,2,1,0,1,1,2,1,0,2,0,0,0,0,1,0,NA,0,2,2,1,1,0,0
715911,2011-05-19 10:00:13,2011-05-19 10:07:04,1,1,100,1,1,NA,NA,NA,NA,NA,NA,1,0,0,0,1,2,1,2,2,0,1,1,0,2,0,0,2,1,0,0,0,0,0
NA,2011-05-12 10:04:06,2011-05-12 10:13:16,0,1,100,1,1,1,1,NA,NA,NA,NA,0,0,1,0,0,0,2,0,2,0,2,2,1,1,0,NA,2,2,1,0,1,1,0
NA,2011-05-12 13:40:51,2011-05-12 13:44:27,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2011-05-12 13:20:54,2011-05-12 13:56:31,0,1,95,1,1,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,1,2,0,0,NA,NA,NA,1,1,NA,NA,0,NA,NA,NA,2,NA,2
NA,2011-05-12 13:51:35,2011-05-12 13:56:41,0,1,4,1,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,0,0,1,1,1,2,0,2,2,2,2,2,0,0,0,0,2
610731,2011-05-19 12:19:30,2011-05-19 14:15:00,1,1,100,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
634470,2011-05-19 13:50:30,2011-05-19 14:15:04,1,1,82,NA,1,1,NA,1,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA
NA,2011-05-12 13:39:01,2011-05-12 15:26:18,0,1,51,1,1,1,NA,NA,NA,NA,NA,2,2,1,0,1,1,0,2,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1266670,2011-05-19 16:25:26,2011-05-19 16:37:35,1,1,100,1,1,1,NA,NA,NA,NA,NA,1,2,0,0,2,2,2,1,1,0,1,1,0,1,0,2,0,0,0,0,1,0,1
1261335,2011-05-19 20:51:28,2011-05-19 21:07:19,1,1,29,1,NA,NA,NA,NA,NA,1,NA,1,1,0,1,1,1,0,1,2,1,1,0,0,2,0,0,0,2,0,1,1,1,1
1279343,2011-05-19 20:51:20,2011-05-19 21:14:50,1,1,91,NA,1,1,NA,NA,NA,1,NA,2,0,0,0,NA,2,1,2,2,1,1,0,NA,2,0,NA,0,1,1,NA,2,1,NA
1304599,2011-05-19 21:17:41,2011-05-19 21:23:35,1,1,100,1,1,NA,NA,1,NA,NA,NA,2,1,0,0,1,1,1,0,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0
1039185,2011-05-20 06:54:22,2011-05-20 07:11:12,1,1,100,1,1,NA,NA,1,NA,NA,NA,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,0,2,1,1,2,1,2
1004970,2011-05-20 08:36:29,2011-05-20 08:49:02,1,1,90,1,1,1,NA,1,1,1,1,1,2,1,1,1,2,1,1,2,0,1,0,0,1,2,2,1,1,0,1,2,0,2
40805,2011-05-20 09:40:25,2011-05-20 09:49:39,1,1,100,1,1,1,NA,1,1,NA,NA,0,1,1,1,1,2,2,1,0,0,0,0,0,0,1,1,0,0,1,1,2,1,2
NA,2011-05-13 10:59:19,2011-05-13 11:00:05,0,1,27,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
